,Season,Pos,Team,Name,G,Snaps,TeamSnaps,Snap%,Per Game,RushPerc,TargetP,TouchPerc,FP,FPPerSnap
444,2020,RB,HOU,Buddy Howell,14,47,850.0,5.53,3.36,34.04,4.26,38.3,6.7,0.14
445,2020,WR,KC,Marcus Kemp,12,46,822.0,5.6,3.83,0.0,2.17,2.17,1.1,0.02
446,2020,RB,HOU,C.J. Prosise,10,45,609.0,7.39,4.5,22.22,11.11,33.33,7.7,0.17
447,2020,TE,GB,John Lovett,8,45,542.0,8.3,5.63,6.67,0.0,6.67,0.6,0.01
448,2020,TE,ARI,Evan Baylis,5,44,362.0,12.15,8.8,0.0,0.0,0.0,0.0,0.0
449,2020,RB,ARI,D.J. Foster,10,43,709.0,6.06,4.3,4.65,2.33,6.98,0.9,0.02
450,2020,WR,JAX,Terry Godwin,2,43,129.0,33.33,21.5,2.33,13.95,16.28,3.5,0.08
451,2020,WR,TB,Cyril Grayson,3,42,197.0,21.32,14.0,0.0,7.14,7.14,0.0,0.0
452,2020,TE,JAX,Tyler Davis,8,40,529.0,7.56,5.0,0.0,5.0,5.0,0.0,0.0
453,2020,WR,NYJ,Lawrence Cager,2,39,141.0,27.66,19.5,0.0,15.38,15.38,3.5,0.09
454,2020,RB,SEA,Rashaad Penny,3,38,185.0,20.54,12.67,28.95,0.0,28.95,3.4,0.09
455,2020,WR,LAC,Jason Moore,2,35,140.0,25.0,17.5,0.0,0.0,0.0,0.0,0.0
456,2020,WR,CAR,Keith Kirkwood,1,35,68.0,51.47,35.0,0.0,5.71,5.71,1.3,0.04
457,2020,FB,SEA,Nick Bellore,17,35,1129.0,3.1,2.06,2.86,2.86,5.71,1.4,0.04
458,2020,RB,TEN,Darrynton Evans,6,35,386.0,9.07,5.83,42.86,11.43,54.29,14.2,0.41
459,2020,WR,LAC,Joe Reed,11,34,838.0,4.06,3.09,14.71,2.94,17.65,8.9,0.26
460,2020,TE,SF,Daniel Helm,5,33,341.0,9.68,6.6,0.0,0.0,0.0,0.0,0.0
461,2020,WR,GB,Tavon Austin,6,33,387.0,8.53,5.5,0.0,15.15,15.15,0.0,0.0
462,2020,RB,PHI,Jason Huntley,5,33,352.0,9.38,6.6,15.15,6.06,21.21,1.9,0.06
463,2020,WR,BAL,James Proche II,14,33,885.0,3.73,2.36,0.0,9.09,9.09,1.4,0.04
464,2020,RB,TEN,D'Onta Foreman,6,32,396.0,8.08,5.33,68.75,3.13,71.88,16.0,0.5
465,2020,RB,DET,Jonathan Williams,5,32,340.0,9.41,6.4,3.13,12.5,15.63,0.6,0.02
466,2020,WR,DEN,Courtland Sutton,1,31,77.0,40.26,31.0,0.0,19.35,19.35,6.6,0.21
467,2020,RB,MIN,Mike Boone,16,31,1082.0,2.87,1.94,35.48,6.45,41.94,12.9,0.42
468,2020,TE,GB,Josiah Deguara,2,31,141.0,21.99,15.5,0.0,6.45,6.45,1.2,0.04
469,2020,WR,TEN,Cody Hollister,2,31,147.0,21.09,15.5,0.0,3.23,3.23,1.2,0.04
470,2020,TE,CIN,Mason Schreck,14,30,920.0,3.26,2.14,0.0,3.33,3.33,0.0,0.0
471,2020,TE,BUF,Nate Becker,1,30,64.0,46.88,30.0,0.0,0.0,0.0,0.0,0.0
472,2020,RB,BUF,Antonio Williams,1,28,64.0,43.75,28.0,42.86,3.57,46.43,20.3,0.72
473,2020,WR,MIN,Tajaé Sharpe,4,28,258.0,10.85,7.0,0.0,10.71,10.71,0.0,0.0
474,2020,TE,NYJ,Daniel Brown,16,28,989.0,2.83,1.75,0.0,7.14,7.14,3.1,0.11
475,2020,WR,WAS,Robert Foster,5,27,348.0,7.76,5.4,0.0,22.22,22.22,3.7,0.14
476,2020,RB,JAX,Devine Ozigbo,8,27,506.0,5.34,3.38,3.7,33.33,37.04,4.3,0.16
477,2020,WR,NE,Isaiah Zuber,4,26,266.0,9.77,6.5,7.69,7.69,15.38,5.0,0.19
478,2020,WR,KC,Gehrig Dieter,5,26,328.0,7.93,5.2,0.0,7.69,7.69,1.0,0.04
479,2020,TE,DET,Hunter Bryant,5,25,312.0,8.01,5.0,0.0,12.0,12.0,4.4,0.18
480,2020,TE,DAL,Blake Jarwin,1,25,72.0,34.72,25.0,0.0,4.0,4.0,1.2,0.05
481,2020,WR,NE,Donte Moncrief,6,25,363.0,6.89,4.17,4.0,8.0,12.0,1.9,0.08
482,2020,WR,NO,Tommylee Lewis,5,23,334.0,6.89,4.6,8.7,13.04,21.74,1.9,0.08
483,2020,RB,CAR,Reggie Bonnafon,2,23,128.0,17.97,11.5,52.17,8.7,60.87,14.7,0.64
484,2020,WR,CLE,Taywan Taylor,3,22,173.0,12.72,7.33,0.0,4.55,4.55,0.0,0.0
485,2020,RB,CLE,Dontrell Hilliard,7,22,421.0,5.23,3.14,40.91,4.55,45.45,5.0,0.23
486,2020,RB,ATL,Qadree Ollison,3,22,209.0,10.53,7.33,4.55,0.0,4.55,0.3,0.01
487,2020,WR,WAS,Jeff Badet,3,21,211.0,9.95,7.0,0.0,4.76,4.76,0.0,0.0
488,2020,TE,PIT,Zach Gentry,2,20,148.0,13.51,10.0,0.0,0.0,0.0,0.0,0.0
489,2020,RB,DEN,Jeremy Cox,7,19,458.0,4.15,2.71,0.0,0.0,0.0,0.0,0.0
490,2020,WR,CIN,Stanley Morgan,6,18,368.0,4.89,3.0,0.0,0.0,0.0,0.0,0.0
491,2020,WR,BUF,Jake Kumerow,6,17,424.0,4.01,2.83,0.0,5.88,5.88,8.2,0.48
492,2020,WR,LV,Rico Gafford,3,17,194.0,8.76,5.67,0.0,11.76,11.76,0.0,0.0
493,2020,TE,KC,Ricky Seals-Jones,4,17,273.0,6.23,4.25,0.0,5.88,5.88,0.0,0.0
494,2020,RB,DAL,Rico Dowdle,15,16,1063.0,1.51,1.07,43.75,0.0,43.75,2.4,0.15
495,2020,WR,JAX,Dede Westbrook,2,16,129.0,12.4,8.0,0.0,6.25,6.25,-1.6,-0.1
496,2020,TE,BAL,Sean Culkin,1,16,54.0,29.63,16.0,0.0,0.0,0.0,0.0,0.0
497,2020,RB,CHI,Artavis Pierce,6,15,390.0,3.85,2.5,40.0,0.0,40.0,9.4,0.63
498,2020,TE,ARI,Jordan Thomas,6,15,383.0,3.92,2.5,0.0,13.33,13.33,6.3,0.42
499,2020,TE,LAC,Matt Sokol,2,15,128.0,11.72,7.5,0.0,0.0,0.0,0.0,0.0
500,2020,TE,PHI,Caleb Wilson,5,14,347.0,4.03,2.8,0.0,0.0,0.0,0.0,0.0
501,2020,WR,SF,Jordan Matthews,2,14,122.0,11.48,7.0,0.0,0.0,0.0,0.0,0.0
502,2020,RB,TEN,Senorise Perry,7,14,491.0,2.85,2.0,14.29,0.0,14.29,0.9,0.06
503,2020,WR,BAL,Chris Moore,4,14,302.0,4.64,3.5,0.0,0.0,0.0,0.0,0.0
504,2020,TE,PHI,Jason Croom,4,13,275.0,4.73,3.25,0.0,7.69,7.69,6.3,0.48
505,2020,RB,NO,Dwayne Washington,13,13,908.0,1.43,1.0,69.23,0.0,69.23,1.7,0.13
506,2020,RB,SF,Austin Walter,4,12,266.0,4.51,3.0,8.33,8.33,16.67,3.0,0.25
507,2020,RB,PIT,Trey Edmunds,4,12,280.0,4.29,3.0,0.0,0.0,0.0,0.0,0.0
508,2020,FB,CLE,Johnny Stanton,1,12,67.0,17.91,12.0,0.0,0.0,0.0,0.0,0.0
509,2020,TE,MIN,Brandon Dillon,3,12,237.0,5.06,4.0,0.0,8.33,8.33,0.6,0.05
510,2020,TE,PIT,Kevin Rader,2,12,157.0,7.64,6.0,0.0,8.33,8.33,0.0,0.0
511,2020,RB,DET,Bo Scarbrough,1,12,66.0,18.18,12.0,50.0,0.0,50.0,3.1,0.26
512,2020,RB,IND,Marlon Mack,1,11,74.0,14.86,11.0,36.36,27.27,63.64,5.6,0.51
513,2020,WR,PIT,Deon Cain,2,10,132.0,7.58,5.0,0.0,0.0,0.0,0.0,0.0
514,2020,FB,DAL,Sewo Olonilua,2,10,128.0,7.81,5.0,0.0,0.0,0.0,0.0,0.0
515,2020,WR,LAR,Nsimba Webster,18,10,1246.0,0.8,0.56,0.0,0.0,0.0,-2.0,-0.2
516,2020,RB,ARI,Jonathan Ward,14,10,972.0,1.03,0.71,0.0,10.0,10.0,7.1,0.71
517,2020,WR,NYJ,Jaleel Scott,1,9,53.0,16.98,9.0,0.0,11.11,11.11,1.6,0.18
518,2020,RB,HOU,Scottie Phillips,8,9,490.0,1.84,1.13,22.22,11.11,33.33,1.6,0.18
519,2020,WR,CLE,JoJo Natson,3,9,194.0,4.64,3.0,11.11,0.0,11.11,0.3,0.03
520,2020,RB,DEN,Levante Bellamy,5,9,367.0,2.45,1.8,44.44,11.11,55.56,1.6,0.18
521,2020,WR,SF,Kevin White,3,9,194.0,4.64,3.0,0.0,0.0,0.0,0.0,0.0
522,2020,RB,PHI,Adrian Killins Jr.,1,8,62.0,12.9,8.0,12.5,12.5,25.0,-1.0,-0.12
523,2020,TE,MIA,Chris Myarick,3,8,214.0,3.74,2.67,0.0,0.0,0.0,0.0,0.0
524,2020,WR,GB,Juwann Winfree,2,8,132.0,6.06,4.0,0.0,0.0,0.0,0.0,0.0
525,2020,RB,JAX,Craig Reynolds,2,8,120.0,6.67,4.0,12.5,12.5,25.0,0.7,0.09
526,2020,FB,MIN,Jake Bargas,1,7,64.0,10.94,7.0,0.0,0.0,0.0,0.0,0.0
527,2020,RB,GB,Dexter Williams,3,7,194.0,3.61,2.33,28.57,0.0,28.57,0.8,0.11
528,2020,TE,LV,Derek Carrier,16,7,1082.0,0.65,0.44,0.0,14.29,14.29,1.4,0.2
529,2020,FB,HOU,Cullen Gillaspia,7,7,425.0,1.65,1.0,0.0,14.29,14.29,0.6,0.09
530,2020,RB,TB,Kenjon Barner,6,6,409.0,1.47,1.0,0.0,16.67,16.67,0.0,0.0
531,2020,RB,ATL,Tony Brooks-James,1,6,78.0,7.69,6.0,50.0,0.0,50.0,0.4,0.07
532,2020,WR,HOU,Isaiah Coulter,1,6,66.0,9.09,6.0,0.0,0.0,0.0,0.0,0.0
533,2020,WR,DEN,Fred Brown,1,5,65.0,7.69,5.0,0.0,0.0,0.0,0.0,0.0
534,2020,RB,BUF,Taiwan Jones,16,5,1072.0,0.47,0.31,0.0,40.0,40.0,0.0,0.0
535,2020,WR,NE,Matthew Slater,16,5,1011.0,0.49,0.31,0.0,0.0,0.0,0.0,0.0
536,2020,RB,CHI,Lamar Miller,1,5,50.0,10.0,5.0,0.0,40.0,40.0,0.6,0.12
537,2020,RB,NO,Tony Jones Jr.,1,5,64.0,7.81,5.0,60.0,0.0,60.0,1.3,0.26
538,2020,TE,IND,Farrod Green,1,5,73.0,6.85,5.0,0.0,0.0,0.0,0.0,0.0
539,2020,RB,PHI,Elijah Holyfield,1,5,68.0,7.35,5.0,0.0,0.0,0.0,0.0,0.0
540,2020,WR,CIN,Trenton Irwin,1,5,76.0,6.58,5.0,0.0,40.0,40.0,0.5,0.1
541,2020,TE,CAR,Tommy Stevens,1,5,62.0,8.06,5.0,80.0,0.0,80.0,2.4,0.48
542,2020,WR,BUF,Duke Williams,1,4,74.0,5.41,4.0,0.0,0.0,0.0,0.0,0.0
543,2020,WR,WAS,Tony Brown,1,4,69.0,5.8,4.0,0.0,0.0,0.0,0.0,0.0
544,2020,WR,JAX,Trey Quinn,1,3,65.0,4.62,3.0,0.0,0.0,0.0,0.0,0.0
545,2020,WR,LV,Keelan Doss,1,3,74.0,4.05,3.0,0.0,0.0,0.0,0.0,0.0
546,2020,RB,LAR,Raymond Calais,4,3,271.0,1.11,0.75,0.0,0.0,0.0,0.0,0.0
547,2020,TE,NYJ,Ross Travis,1,3,46.0,6.52,3.0,0.0,0.0,0.0,0.0,0.0
548,2020,WR,CLE,Derrick Willies,1,3,81.0,3.7,3.0,0.0,0.0,0.0,0.0,0.0
549,2020,WR,CAR,Marken Michel,2,3,121.0,2.48,1.5,0.0,0.0,0.0,0.0,0.0
550,2020,WR,NE,Kristian Wilkerson,1,2,81.0,2.47,2.0,0.0,0.0,0.0,0.0,0.0
551,2020,WR,DAL,Malik Turner,6,2,470.0,0.43,0.33,0.0,0.0,0.0,0.0,0.0
552,2020,RB,LAR,Xavier Jones,15,2,1052.0,0.19,0.13,0.0,0.0,0.0,0.0,0.0
553,2020,RB,PIT,Wendell Smallwood,1,2,72.0,2.78,2.0,0.0,0.0,0.0,0.0,0.0
554,2020,WR,IND,Dezmon Patmon,1,2,67.0,2.99,2.0,0.0,0.0,0.0,0.0,0.0
555,2020,WR,GB,Reggie Begelton,1,2,63.0,3.17,2.0,0.0,0.0,0.0,0.0,0.0
556,2020,TE,LAR,Brycen Hopkins,5,2,329.0,0.61,0.4,0.0,0.0,0.0,0.0,0.0
557,2020,RB,WAS,Mike Warren,1,2,80.0,2.5,2.0,0.0,0.0,0.0,0.0,0.0
558,2020,WR,MIA,Kirk Merritt,1,1,61.0,1.64,1.0,0.0,0.0,0.0,0.0,0.0
559,2020,WR,NYG,Alex Bachman,1,1,60.0,1.67,1.0,0.0,0.0,0.0,0.0,0.0
560,2020,RB,JAX,Nathan Cottrell,8,1,493.0,0.2,0.13,0.0,0.0,0.0,0.0,0.0
561,2020,WR,PHI,Hakeem Butler,2,1,153.0,0.65,0.5,0.0,100.0,100.0,0.0,0.0
0,2021,QB,GB,Aaron Rodgers,16,983,1056.989247311828,93.0,61.4375,3.0,0.0,57.0,336.3,0.342115971515768
1,2021,QB,PIT,Ben Roethlisberger,16,1076,1086.8686868686868,99.0,67.25,2.0,0.0,58.0,228.0,0.2118959107806691
2,2021,QB,NYJ,Joe Flacco,2,66,137.5,48.0,33.0,3.0,0.0,67.0,23.8,0.3606060606060606
3,2021,QB,BAL,Josh Johnson,4,128,284.44444444444446,45.0,32.0,7.0,0.0,73.0,48.4,0.378125
4,2021,QB,ATL,Matt Ryan,17,1023,1054.639175257732,97.0,60.1764705882353,4.0,0.0,59.0,234.8,0.2295210166177908
5,2021,QB,LAR,Matthew Stafford,17,1065,1086.734693877551,98.0,62.64705882352941,3.0,0.0,59.0,346.8,0.3256338028169014
6,2021,QB,TB,Tom Brady,17,1139,1186.4583333333337,96.0,67.0,2.0,0.0,66.0,386.7,0.3395083406496927
7,2021,QB,ARI,Colt McCoy,7,209,509.7560975609756,41.0,29.857142857142858,11.0,0.0,58.0,42.3,0.2023923444976076
8,2021,QB,CAR,Cam Newton,8,252,525.0,48.0,31.5,19.0,0.0,69.0,91.3,0.3623015873015873
9,2021,QB,CHI,Andy Dalton,8,412,549.3333333333334,75.0,51.5,4.0,0.0,61.0,93.1,0.2259708737864077
10,2021,QB,HOU,Tyrod Taylor,6,323,380.0,85.0,53.833333333333336,6.0,0.0,52.0,86.7,0.2684210526315789
11,2021,QB,TEN,Ryan Tannehill,17,1168,1191.8367346938776,98.0,68.70588235294117,5.0,0.0,50.0,282.3,0.241695205479452
12,2021,QB,CHI,Nick Foles,1,74,74.0,100.0,74.0,5.0,0.0,53.0,16.8,0.227027027027027
13,2021,QB,MIN,Kirk Cousins,16,1087,1087.0,100.0,67.9375,3.0,0.0,54.0,307.3,0.2827046918123275
14,2021,QB,SEA,Russell Wilson,14,788,812.3711340206186,97.0,56.285714285714285,5.0,0.0,56.0,248.7,0.3156091370558375
15,2021,QB,CLE,Case Keenum,5,169,338.0,50.0,33.8,7.0,0.0,50.0,29.6,0.1751479289940828
16,2021,QB,NYG,Mike Glennon,6,315,398.73417721518985,79.0,52.5,2.0,0.0,55.0,40.9,0.1298412698412698
17,2021,QB,SEA,Geno Smith,4,203,241.66666666666669,84.0,50.75,4.0,0.0,51.0,55.3,0.2724137931034482
18,2021,QB,DEN,Teddy Bridgewater,14,844,927.4725274725274,91.0,60.285714285714285,4.0,0.0,54.0,209.8,0.2485781990521327
19,2021,QB,LV,Derek Carr,17,1127,1138.3838383838383,99.0,66.29411764705883,4.0,0.0,59.0,270.6,0.2401064773735581
20,2021,QB,SF,Jimmy Garoppolo,15,913,961.0526315789472,95.0,60.86666666666667,4.0,0.0,52.0,239.5,0.2623220153340635
21,2021,QB,WAS,Garrett Gilbert,1,55,55.0,100.0,55.0,0.0,0.0,56.0,7.8,0.1418181818181818
22,2021,QB,NO,Jameis Winston,7,371,441.6666666666667,84.0,53.0,9.0,0.0,52.0,120.3,0.3242587601078167
23,2021,QB,MIN,Sean Mannion,1,51,54.25531914893617,94.0,51.0,4.0,0.0,75.0,13.0,0.2549019607843137
24,2021,QB,WAS,Taylor Heinicke,16,1019,1072.6315789473683,95.0,63.6875,6.0,0.0,54.0,236.7,0.2322865554465162
25,2021,QB,NO,Trevor Siemian,6,359,412.64367816091954,87.0,59.833333333333336,3.0,0.0,55.0,93.2,0.2596100278551532
26,2021,QB,DET,Jared Goff,14,918,927.2727272727273,99.0,65.57142857142857,2.0,0.0,56.0,202.4,0.220479302832244
27,2021,QB,IND,Carson Wentz,17,1091,1113.265306122449,98.0,64.17647058823529,5.0,0.0,53.0,264.9,0.2428047662694775
28,2021,QB,DAL,Dak Prescott,16,1113,1159.375,96.0,69.5625,4.0,0.0,58.0,330.4,0.2968553459119497
29,2021,QB,MIA,Jacoby Brissett,11,376,723.0769230769231,52.0,34.18181818181818,5.0,0.0,65.0,76.4,0.2031914893617021
30,2021,QB,KC,Patrick Mahomes II,17,1164,1200.0,97.0,68.47058823529412,6.0,0.0,62.0,374.2,0.3214776632302405
31,2021,QB,DAL,Cooper Rush,4,110,282.05128205128204,39.0,27.5,8.0,0.0,51.0,25.1,0.2281818181818182
32,2021,QB,CLE,Nick Mullens,1,56,56.0,100.0,56.0,0.0,0.0,54.0,9.9,0.1767857142857143
33,2021,QB,CAR,P.J. Walker,5,126,331.57894736842104,38.0,25.2,6.0,0.0,58.0,16.8,0.1333333333333333
34,2021,QB,NO,Taysom Hill,12,431,769.6428571428571,56.0,35.916666666666664,16.0,1.0,48.0,122.8,0.2849187935034802
35,2021,QB,BAL,Lamar Jackson,12,810,890.1098901098901,91.0,67.5,17.0,0.0,64.0,253.0,0.3123456790123456
36,2021,QB,PIT,Mason Rudolph,2,97,159.01639344262296,61.0,48.5,5.0,0.0,65.0,19.4,0.1999999999999999
37,2021,QB,CAR,Sam Darnold,12,771,829.0322580645161,93.0,64.25,6.0,0.0,59.0,170.5,0.2211413748378728
38,2021,QB,CLE,Baker Mayfield,14,877,913.5416666666669,96.0,62.642857142857146,4.0,0.0,52.0,193.8,0.2209806157354618
39,2021,QB,BUF,Josh Allen,17,1161,1196.9072164948454,97.0,68.29411764705883,11.0,0.0,66.0,417.7,0.3597760551248923
40,2021,QB,NYJ,Mike White,4,211,301.4285714285714,70.0,52.75,2.0,0.0,65.0,52.0,0.2464454976303317
41,2021,QB,DET,Tim Boyle,4,179,235.52631578947367,76.0,44.75,1.0,0.0,54.0,30.4,0.1698324022346368
42,2021,QB,DEN,Drew Lock,6,234,354.5454545454545,66.0,39.0,4.0,0.0,52.0,52.8,0.2256410256410256
43,2021,QB,NYG,Daniel Jones,11,673,708.4210526315788,95.0,61.18181818181818,9.0,0.0,63.0,173.6,0.2579494799405646
44,2021,QB,PHI,Gardner Minshew II,3,159,209.21052631578948,76.0,53.0,6.0,0.0,43.0,34.6,0.2176100628930817
45,2021,QB,ARI,Kyler Murray,14,940,969.0721649484536,97.0,67.14285714285714,9.0,0.0,61.0,310.5,0.3303191489361702
46,2021,QB,LAC,Justin Herbert,17,1191,1191.0,100.0,70.05882352941177,5.0,0.0,62.0,395.6,0.3321578505457598
47,2021,QB,CIN,Joe Burrow,16,1007,1048.9583333333337,96.0,62.9375,4.0,0.0,56.0,328.1,0.325819265143992
48,2021,QB,MIA,Tua Tagovailoa,13,777,893.1034482758621,87.0,59.76923076923077,5.0,0.0,55.0,190.9,0.2456885456885457
49,2021,QB,NYG,Jake Fromm,3,113,198.2456140350877,57.0,37.666666666666664,7.0,0.0,60.0,13.9,0.1230088495575221
50,2021,QB,GB,Jordan Love,6,131,385.2941176470588,34.0,21.833333333333332,9.0,0.0,56.0,24.2,0.1847328244274809
51,2021,QB,PHI,Jalen Hurts,15,954,973.469387755102,98.0,63.6,15.0,0.0,60.0,321.2,0.3366876310272536
52,2021,QB,BAL,Tyler Huntley,7,373,510.958904109589,73.0,53.285714285714285,13.0,0.0,63.0,86.7,0.2324396782841823
53,2021,QB,JAC,Trevor Lawrence,17,1078,1088.888888888889,99.0,63.411764705882355,7.0,0.0,63.0,216.0,0.2003710575139146
54,2021,QB,CHI,Justin Fields,12,635,755.952380952381,84.0,52.916666666666664,11.0,0.0,54.0,136.9,0.2155905511811023
55,2021,QB,SF,Trey Lance,6,178,395.55555555555554,45.0,29.666666666666668,21.0,0.0,61.0,67.0,0.3764044943820224
56,2021,QB,NE,Mac Jones,17,1065,1109.375,96.0,62.64705882352941,4.0,0.0,53.0,238.0,0.2234741784037558
57,2021,QB,NO,Ian Book,1,50,52.083333333333336,96.0,50.0,6.0,0.0,46.0,4.0,0.08
58,2021,QB,NYJ,Zach Wilson,13,741,788.2978723404254,94.0,57.0,4.0,0.0,56.0,162.9,0.2198380566801619
59,2021,QB,HOU,Davis Mills,13,743,798.9247311827957,93.0,57.15384615384615,2.0,0.0,55.0,167.0,0.224764468371467
60,2021,WR,HOU,Danny Amendola,8,191,502.6315789473685,38.0,23.875,0.0,20.0,13.0,44.8,0.2345549738219895
61,2021,WR,LV,DeSean Jackson,14,292,884.8484848484848,33.0,20.857142857142858,0.0,12.0,7.0,55.8,0.1910958904109589
62,2021,WR,BUF,Emmanuel Sanders,14,747,970.12987012987,77.0,53.357142857142854,0.0,10.0,6.0,89.7,0.1200803212851405
63,2021,WR,TB,Antonio Brown,7,268,496.29629629629625,54.0,38.285714285714285,0.0,23.0,16.0,79.1,0.2951492537313432
64,2021,WR,ARI,A.J. Green,16,888,1096.2962962962963,81.0,55.5,0.0,10.0,6.0,102.8,0.1157657657657657
65,2021,WR,TEN,Julio Jones,10,393,677.5862068965517,58.0,39.3,0.0,12.0,8.0,49.4,0.1256997455470737
66,2021,WR,GB,Randall Cobb,11,348,725.0,48.0,31.636363636363637,0.0,11.0,8.0,65.6,0.1885057471264367
67,2021,WR,SF,Mohamed Sanu Sr.,8,240,510.6382978723404,47.0,30.0,0.0,10.0,6.0,17.7,0.07375
68,2021,WR,IND,T.Y. Hilton,10,337,635.8490566037735,53.0,33.7,0.0,11.0,7.0,51.1,0.1516320474777448
69,2021,WR,JAC,Marvin Jones Jr.,17,980,1088.888888888889,90.0,57.64705882352941,0.0,12.0,7.0,107.2,0.1093877551020408
70,2021,WR,BUF,Cole Beasley,16,691,1114.516129032258,62.0,43.1875,0.0,16.0,12.0,77.3,0.1118668596237337
71,2021,WR,CHI,Marquise Goodwin,14,393,913.953488372093,43.0,28.071428571428573,1.0,10.0,6.0,37.2,0.0946564885496183
72,2021,WR,ARI,DeAndre Hopkins,10,560,674.6987951807229,83.0,56.0,0.0,11.0,8.0,105.2,0.1878571428571428
73,2021,WR,LAR,Robert Woods,9,543,583.8709677419355,93.0,60.333333333333336,1.0,13.0,10.0,92.2,0.1697974217311234
74,2021,WR,NO,Kenny Stills,7,171,462.1621621621622,37.0,24.428571428571427,1.0,13.0,4.0,12.9,0.075438596491228
75,2021,WR,LAC,Keenan Allen,16,972,1130.2325581395348,86.0,60.75,0.0,16.0,11.0,151.8,0.1561728395061728
76,2021,WR,JAC,Tavon Austin,12,281,759.4594594594595,37.0,23.416666666666668,1.0,14.0,10.0,27.4,0.097508896797153
77,2021,WR,BAL,Sammy Watkins,11,441,801.8181818181818,55.0,40.09090909090909,0.0,11.0,6.0,43.4,0.0984126984126984
78,2021,WR,TB,Mike Evans,16,915,1115.8536585365853,82.0,57.1875,0.0,12.0,8.0,188.5,0.2060109289617486
79,2021,WR,HOU,Brandin Cooks,16,831,1001.2048192771084,83.0,51.9375,0.0,16.0,11.0,141.8,0.1706377858002407
80,2021,WR,GB,Davante Adams,16,886,1042.3529411764707,85.0,55.375,0.0,19.0,14.0,221.3,0.2497742663656885
81,2021,WR,CHI,Allen Robinson II,12,617,771.25,80.0,51.416666666666664,0.0,11.0,6.0,49.0,0.079416531604538
82,2021,WR,LAR,Odell Beckham Jr.,14,666,925.0,72.0,47.57142857142857,0.0,12.0,7.0,85.1,0.1277777777777777
83,2021,WR,CLE,Jarvis Landry,12,533,761.4285714285713,70.0,44.416666666666664,1.0,16.0,11.0,81.0,0.1519699812382739
84,2021,WR,MIA,Albert Wilson,10,320,680.8510638297872,47.0,32.0,1.0,12.0,9.0,23.0,0.071875
85,2021,WR,MIN,Adam Thielen,13,758,902.3809523809524,84.0,58.30769230769231,0.0,13.0,9.0,132.8,0.175197889182058
86,2021,WR,DAL,Amari Cooper,15,834,1097.3684210526317,76.0,55.6,0.0,12.0,8.0,134.5,0.1612709832134292
87,2021,WR,MIA,DeVante Parker,10,539,665.4320987654321,81.0,53.9,0.0,14.0,7.0,63.5,0.1178107606679035
88,2021,WR,NE,Nelson Agholor,15,707,968.4931506849316,73.0,47.13333333333333,0.0,9.0,6.0,66.4,0.0939179632248939
89,2021,WR,SEA,Tyler Lockett,16,813,934.4827586206897,87.0,50.8125,0.0,13.0,9.0,168.4,0.2071340713407134
90,2021,WR,TB,Breshad Perriman,5,151,368.2926829268292,41.0,30.2,1.0,12.0,8.0,22.4,0.1483443708609271
91,2021,WR,NYJ,Jamison Crowder,12,538,779.7101449275361,69.0,44.833333333333336,0.0,13.0,9.0,58.7,0.1091078066914498
92,2021,WR,BUF,Stefon Diggs,17,977,1191.463414634146,82.0,57.470588235294116,0.0,17.0,11.0,182.5,0.1867963152507676
93,2021,WR,WAS,DeAndre Carter,17,505,1122.2222222222222,45.0,29.705882352941178,2.0,9.0,7.0,62.5,0.1237623762376237
94,2021,WR,HOU,Chris Conley,14,567,900.0,63.0,40.5,0.0,7.0,4.0,42.6,0.0751322751322751
95,2021,WR,CHI,Damiere Byrd,11,465,762.2950819672132,61.0,42.27272727272727,0.0,8.0,6.0,38.9,0.0836559139784946
96,2021,WR,DET,Tyrell Williams,1,39,92.85714285714286,42.0,39.0,0.0,8.0,5.0,1.4,0.0358974358974358
97,2021,WR,WAS,Adam Humphries,17,658,1134.4827586206898,58.0,38.705882352941174,0.0,9.0,6.0,38.3,0.0582066869300911
98,2021,WR,JAC,Laquon Treadwell,12,485,734.8484848484848,66.0,40.416666666666664,0.0,11.0,7.0,49.4,0.1018556701030927
99,2021,WR,CIN,Tyler Boyd,16,807,1048.051948051948,77.0,50.4375,0.0,12.0,9.0,116.8,0.1447335811648079
100,2021,WR,NYG,Sterling Shepard,7,344,464.8648648648649,74.0,49.142857142857146,0.0,15.0,11.0,41.7,0.1212209302325581
101,2021,WR,CLE,Rashard Higgins,12,478,810.1694915254237,59.0,39.833333333333336,0.0,10.0,5.0,33.5,0.0700836820083682
102,2021,WR,ATL,Tajae Sharpe,14,500,877.1929824561403,57.0,35.714285714285715,0.0,7.0,5.0,23.0,0.046
103,2021,WR,MIA,William Fuller V,2,65,135.41666666666669,48.0,32.5,0.0,12.0,6.0,4.6,0.0707692307692307
104,2021,WR,HOU,Chris Moore,10,214,629.4117647058823,34.0,21.4,0.0,10.0,10.0,34.7,0.1621495327102803
105,2021,WR,KC,Demarcus Robinson,15,621,1070.689655172414,58.0,41.4,0.0,7.0,4.0,44.4,0.0714975845410628
106,2021,WR,CAR,Robbie Anderson,17,978,1150.5882352941176,85.0,57.529411764705884,0.0,11.0,6.0,85.5,0.0874233128834355
107,2021,WR,KC,Tyreek Hill,17,867,1187.6712328767123,73.0,51.0,1.0,18.0,14.0,185.5,0.2139561707035755
